width,height,crop,class,fname,img_path,x1,y1,x2,y2,id,integer_label
640,640,Tomato,Tomato Late Blight,33b31088-58c4-4a8f-a1e4-a2ff325f07ec.jpg,dataset/validate\33b31088-58c4-4a8f-a1e4-a2ff325f07ec.jpg,334.04083,402.4619,359.74542,458.90222,3142,16
640,640,Pepper,Pepper Cercospora,e1e9af4c-c66c-40e1-ba29-d00da5f1efb9.jpg,dataset/validate\e1e9af4c-c66c-40e1-ba29-d00da5f1efb9.jpg,482.67758,344.9494,506.26065,362.96057,3143,7
640,640,Pepper,Pepper Leaf Blight,d4f8f7c5-16bc-438c-8076-5f5da917ffbb.jpg,dataset/validate\d4f8f7c5-16bc-438c-8076-5f5da917ffbb.jpg,72.57936,125.21997,123.65424,212.22826,3144,8
640,640,Corn,Corn Streak,1ce80237-2206-4cca-930a-e375a7798912.jpg,dataset/validate\1ce80237-2206-4cca-930a-e375a7798912.jpg,200.1332,226.06229,334.6092,424.188,3145,4
640,640,Tomato,Tomato Healthy,824b6a27-35cc-4111-af54-0ed7060c39d2.jpg,dataset/validate\824b6a27-35cc-4111-af54-0ed7060c39d2.jpg,549.276,66.41686,600.16003,233.51581,3146,22
640,640,Tomato,Tomato Septoria,17f3afb1-b0de-45e2-b574-1d7a1720aa33.jpg,dataset/validate\17f3afb1-b0de-45e2-b574-1d7a1720aa33.jpg,301.95828,151.82643,323.93674,210.77951,3147,19
640,640,Tomato,Tomato Septoria,e721841d-87d7-4bd7-9aee-152a092a22dc.jpg,dataset/validate\e721841d-87d7-4bd7-9aee-152a092a22dc.jpg,333.1519,303.65634,366.8854,343.57144,3148,19
640,640,Pepper,Pepper Late Blight,f9fc3ced-35c6-466e-b412-9966ad8a5347.jpg,dataset/validate\f9fc3ced-35c6-466e-b412-9966ad8a5347.jpg,261.29572,264.54968,286.0093,310.1087,3149,14
640,640,Pepper,Pepper Leaf Curl,b1226bca-b021-4307-b35c-1ddad7647867.jpg,dataset/validate\b1226bca-b021-4307-b35c-1ddad7647867.jpg,299.3382,298.51968,345.04968,343.30673,3150,6
640,640,Corn,Corn Cercospora Leaf Spot,a3940a61-7c47-4411-bec4-e5f37712be0b.jpg,dataset/validate\a3940a61-7c47-4411-bec4-e5f37712be0b.jpg,318.01517,306.2634,327.2777,330.7657,3151,1
640,640,Tomato,Tomato Healthy,79bec139-4c91-4b2d-860a-00e368b65899.jpg,dataset/validate\79bec139-4c91-4b2d-860a-00e368b65899.jpg,527.9639,527.1343,624.48724,639.4038,3152,22
640,640,Corn,Corn Cercospora Leaf Spot,95b88c24-d06e-46bc-8048-d30201a2e683.jpg,dataset/validate\95b88c24-d06e-46bc-8048-d30201a2e683.jpg,480.77185,378.79022,490.91663,396.4319,3153,1
640,640,Pepper,Pepper Septoria,d9edcc31-707a-4fca-9876-6c64920a2da9.jpg,dataset/validate\d9edcc31-707a-4fca-9876-6c64920a2da9.jpg,45.591335,266.1329,64.824356,300.9075,3154,13
640,640,Pepper,Pepper Leaf Mosaic,144ad233-92ba-43ee-aa0f-dcf5d0427367.jpg,dataset/validate\144ad233-92ba-43ee-aa0f-dcf5d0427367.jpg,271.98724,284.02023,309.68417,326.15283,3155,10
640,640,Corn,Corn Cercospora Leaf Spot,d00e29ab-957f-4d6e-ad9d-9ff38b48cfad.jpg,dataset/validate\d00e29ab-957f-4d6e-ad9d-9ff38b48cfad.jpg,75.13627,125.201866,98.39273,156.00932,3156,1
640,640,Tomato,Tomato Fusarium,556ee1a7-1770-4695-b5a1-b58fbc33cb09.jpg,dataset/validate\556ee1a7-1770-4695-b5a1-b58fbc33cb09.jpg,269.3238,187.86823,315.6405,252.8407,3157,20
640,640,Tomato,Tomato Early Blight,3383ef77-f3e5-4e9c-9b60-dbe24ab8dc42.jpg,dataset/validate\3383ef77-f3e5-4e9c-9b60-dbe24ab8dc42.jpg,0.0,371.42798,11.605642,388.94397,3158,17
640,640,Tomato,Tomato Late Blight,30e674b1-dc5e-452a-90c9-0bc5c5e93bfd.jpg,dataset/validate\30e674b1-dc5e-452a-90c9-0bc5c5e93bfd.jpg,264.67993,359.38818,278.43872,380.2166,3159,16
640,640,Tomato,Tomato Bacterial Spot,ad6b7b77-5ccb-419c-9550-32b19c6ec720.jpg,dataset/validate\ad6b7b77-5ccb-419c-9550-32b19c6ec720.jpg,160.63622,211.99356,182.89227,242.57904,3160,18
640,640,Corn,Corn Healthy,ca089be3-c542-440c-b814-4b047d7c1950.jpg,dataset/validate\ca089be3-c542-440c-b814-4b047d7c1950.jpg,501.06137,469.93872,554.8725,555.2068,3161,3
640,640,Tomato,Tomato Late Blight,2ab55956-5a50-41d6-9f43-9e7a79a80172.jpg,dataset/validate\2ab55956-5a50-41d6-9f43-9e7a79a80172.jpg,416.36554,329.236,498.33734,390.75198,3162,16
640,640,Corn,Corn Streak,44e38613-da3f-4b76-aa7b-3b06ecae4ce5.jpg,dataset/validate\44e38613-da3f-4b76-aa7b-3b06ecae4ce5.jpg,268.04697,248.39764,359.89026,333.38477,3163,4
640,640,Tomato,Tomato Septoria,410d8bb1-baa7-4522-9df5-f227cf0c3b9f.jpg,dataset/validate\410d8bb1-baa7-4522-9df5-f227cf0c3b9f.jpg,342.5812,272.59076,363.2748,313.0884,3164,19
640,640,Pepper,Pepper Septoria,338736a9-d1c1-45f2-a5ea-db517e3c1574.jpg,dataset/validate\338736a9-d1c1-45f2-a5ea-db517e3c1574.jpg,334.3047,316.4907,345.75916,333.89233,3165,13
640,640,Tomato,Tomato Healthy,17e1cb7f-a50a-4e2f-acd2-761d9411dc7c.jpg,dataset/validate\17e1cb7f-a50a-4e2f-acd2-761d9411dc7c.jpg,92.38483,0.0,136.1433,43.775406,3166,22
640,640,Corn,Corn Cercospora Leaf Spot,e089f63d-4c68-4a2f-9f14-cd5a3b0ac90d.jpg,dataset/validate\e089f63d-4c68-4a2f-9f14-cd5a3b0ac90d.jpg,426.07855,350.36755,442.83942,381.7305,3167,1
640,640,Tomato,Tomato Late Blight,6c445d0e-7ca9-499b-9a93-241a8d72ff12.jpg,dataset/validate\6c445d0e-7ca9-499b-9a93-241a8d72ff12.jpg,474.08716,54.09569,516.5308,88.38677,3168,16
640,640,Tomato,Tomato Early Blight,2928d398-2b21-474e-b5c6-6953ad2bceb8.jpg,dataset/validate\2928d398-2b21-474e-b5c6-6953ad2bceb8.jpg,488.66266,590.3382,541.8726,626.1222,3169,17
640,640,Pepper,Pepper Fusarium,26e5ae1b-594d-4c17-87a6-729d8bdf1571.jpg,dataset/validate\26e5ae1b-594d-4c17-87a6-729d8bdf1571.jpg,104.80431,282.59055,174.61061,376.87698,3170,12
640,640,Pepper,Pepper Leaf Mosaic,0e20ee4e-8b34-4e18-bd7e-d45c25afa3c1.jpg,dataset/validate\0e20ee4e-8b34-4e18-bd7e-d45c25afa3c1.jpg,364.8836,282.02863,386.9069,305.6623,3171,10
640,640,Tomato,Tomato Septoria,83435309-8794-45e1-a881-d64d4d7d8068.jpg,dataset/validate\83435309-8794-45e1-a881-d64d4d7d8068.jpg,286.2453,479.10825,318.56122,519.23096,3172,19
640,640,Tomato,Tomato Septoria,d03452ff-b462-496f-9d3e-d28c5d0385df.jpg,dataset/validate\d03452ff-b462-496f-9d3e-d28c5d0385df.jpg,354.21674,347.40686,378.9079,365.4865,3173,19
640,640,Corn,Corn Cercospora Leaf Spot,92527669-42ac-43e7-baa2-8b9b843ab0f4.jpg,dataset/validate\92527669-42ac-43e7-baa2-8b9b843ab0f4.jpg,217.35849,249.42548,232.56464,277.25156,3174,1
640,640,Pepper,Pepper Bacterial Spot,682db7b5-2bd7-44ab-887d-af34b7c37ea4.jpg,dataset/validate\682db7b5-2bd7-44ab-887d-af34b7c37ea4.jpg,410.8224,412.79828,425.36182,429.67545,3175,9
640,640,Corn,Corn Cercospora Leaf Spot,96454705-b080-4435-a148-6f8c78eefe53.jpg,dataset/validate\96454705-b080-4435-a148-6f8c78eefe53.jpg,343.88733,140.71988,367.77466,181.78404,3176,1
640,640,Tomato,Tomato Late Blight,2ce5987e-bc8c-40ca-b834-182222e1c138.jpg,dataset/validate\2ce5987e-bc8c-40ca-b834-182222e1c138.jpg,290.5222,305.71143,330.12396,351.1974,3177,16
640,640,Corn,Corn Common Rust,b91c0ec4-126a-4213-b120-b7469b7a7762.jpg,dataset/validate\b91c0ec4-126a-4213-b120-b7469b7a7762.jpg,11.467953,362.12863,253.17712,640.0,3178,2
640,640,Pepper,Pepper Bacterial Spot,bb977eb8-74ff-4dc7-9d91-8358a9a6ff83.jpg,dataset/validate\bb977eb8-74ff-4dc7-9d91-8358a9a6ff83.jpg,315.06662,322.60266,340.76813,356.70642,3179,9
640,640,Corn,Corn Streak,8b4078b0-a2f4-46d2-b52f-50924f2d359c.jpg,dataset/validate\8b4078b0-a2f4-46d2-b52f-50924f2d359c.jpg,273.59738,432.44598,332.48798,561.6718,3180,4
640,640,Corn,Corn Cercospora Leaf Spot,a7a731bc-8225-4e6f-bcd9-265e7b119165.jpg,dataset/validate\a7a731bc-8225-4e6f-bcd9-265e7b119165.jpg,151.84135,453.24408,160.45326,467.35437,3181,1
640,640,Pepper,Pepper Septoria,44a3d3b3-f086-4051-82fe-59dd452561b8.jpg,dataset/validate\44a3d3b3-f086-4051-82fe-59dd452561b8.jpg,533.48804,0.0,602.9752,49.240982,3182,13
640,640,Tomato,Tomato Late Blight,e38d8e13-5636-40c6-aadd-181b4b990ba8.jpg,dataset/validate\e38d8e13-5636-40c6-aadd-181b4b990ba8.jpg,450.293,412.33716,484.13223,462.41486,3183,16
640,640,Tomato,Tomato Septoria,6b91e721-2f12-43f3-8c43-cfe7cde74f5b.jpg,dataset/validate\6b91e721-2f12-43f3-8c43-cfe7cde74f5b.jpg,350.6936,467.93622,369.6115,489.11594,3184,19
640,640,Tomato,Tomato Healthy,24300e70-5623-4596-a878-9717fc170646.jpg,dataset/validate\24300e70-5623-4596-a878-9717fc170646.jpg,369.58624,0.0,406.6003,34.408665,3185,22
640,640,Tomato,Tomato Septoria,76adfbbb-a9a8-42e6-bb9e-50459ffed535.jpg,dataset/validate\76adfbbb-a9a8-42e6-bb9e-50459ffed535.jpg,328.29675,231.04803,357.8819,269.29742,3186,19
640,640,Tomato,Tomato Healthy,1865d504-78e6-4c69-8492-7150d3b01275.jpg,dataset/validate\1865d504-78e6-4c69-8492-7150d3b01275.jpg,268.43164,397.72546,414.50226,582.5376,3187,22
640,640,Tomato,Tomato Late Blight,48e0943d-36ac-470c-854e-b53d0ae9d79a.jpg,dataset/validate\48e0943d-36ac-470c-854e-b53d0ae9d79a.jpg,374.63562,335.5461,387.0849,354.02054,3188,16
640,640,Corn,Corn Cercospora Leaf Spot,63afdfab-3bae-4805-add6-905c054ee5c9.jpg,dataset/validate\63afdfab-3bae-4805-add6-905c054ee5c9.jpg,145.49574,402.8504,163.62607,434.0945,3189,1
640,640,Pepper,Pepper Late Blight,96fa1892-272b-4959-ad64-8b7824a02f21.jpg,dataset/validate\96fa1892-272b-4959-ad64-8b7824a02f21.jpg,215.41177,220.63815,238.58899,276.1417,3190,14
640,640,Corn,Corn Healthy,885e9cdd-27e9-4c88-9a03-9e1add74e5ca.jpg,dataset/validate\885e9cdd-27e9-4c88-9a03-9e1add74e5ca.jpg,82.03998,174.93109,291.1096,503.26187,3191,3
640,640,Pepper,Pepper Leaf Blight,f488be90-faf4-404e-80a7-51c7ee615ed3.jpg,dataset/validate\f488be90-faf4-404e-80a7-51c7ee615ed3.jpg,415.23807,353.33594,433.73187,364.79553,3192,8
640,640,Pepper,Pepper Septoria,7a1a0d43-2035-4385-ac0c-d7c78048bddb.jpg,dataset/validate\7a1a0d43-2035-4385-ac0c-d7c78048bddb.jpg,495.5804,270.01254,518.38464,292.08917,3193,13
640,640,Tomato,Tomato Fusarium,3d02fa3e-317a-464d-bc6c-d4460057a60b.jpg,dataset/validate\3d02fa3e-317a-464d-bc6c-d4460057a60b.jpg,208.96552,235.4994,246.95671,268.69135,3194,20
640,640,Corn,Corn Streak,8cff9bde-01f6-4eb2-9484-68738dace3cd.jpg,dataset/validate\8cff9bde-01f6-4eb2-9484-68738dace3cd.jpg,229.51309,252.70662,314.8712,360.90802,3195,4
640,640,Pepper,Pepper Leaf Mosaic,06104eab-77df-4dd4-9dbc-8392c638f129.jpg,dataset/validate\06104eab-77df-4dd4-9dbc-8392c638f129.jpg,234.37332,264.55548,309.4472,351.56622,3196,10
640,640,Pepper,Pepper Septoria,99832e8e-f5b9-40aa-b65b-4cc4cb85cc08.jpg,dataset/validate\99832e8e-f5b9-40aa-b65b-4cc4cb85cc08.jpg,439.50604,569.9775,467.0323,625.7089,3197,13
640,640,Tomato,Tomato Healthy,8d52531e-d7cd-4c2d-b87e-99ef7b0f38d6.jpg,dataset/validate\8d52531e-d7cd-4c2d-b87e-99ef7b0f38d6.jpg,414.0834,46.475452,468.3396,100.45341,3198,22
640,640,Corn,Corn Streak,c4b4cbe6-2b75-469f-8021-d74c7b94e32d.jpg,dataset/validate\c4b4cbe6-2b75-469f-8021-d74c7b94e32d.jpg,252.99263,237.87834,365.99493,342.5611,3199,4
640,640,Tomato,Tomato Healthy,2f73e4fc-1c22-4008-a252-c6d1748f0834.jpg,dataset/validate\2f73e4fc-1c22-4008-a252-c6d1748f0834.jpg,458.51617,492.2044,519.7709,554.45386,3200,22
640,640,Corn,Corn Cercospora Leaf Spot,376d8bb4-6bae-40c1-8552-aa7c9e7e3e62.jpg,dataset/validate\376d8bb4-6bae-40c1-8552-aa7c9e7e3e62.jpg,139.09155,292.1584,156.53389,320.97827,3201,1
640,640,Tomato,Tomato Early Blight,aea2c724-b8f0-4690-94cf-b0ebc1c9f74c.jpg,dataset/validate\aea2c724-b8f0-4690-94cf-b0ebc1c9f74c.jpg,86.86203,585.60944,113.33507,603.88226,3202,17
640,640,Pepper,Pepper Leaf Curl,c69edb24-46e2-4684-9739-34ed5dbc2963.jpg,dataset/validate\c69edb24-46e2-4684-9739-34ed5dbc2963.jpg,153.83073,406.44302,198.84492,459.79498,3203,6
640,640,Corn,Corn Cercospora Leaf Spot,afbb48ec-b6f6-4996-ac29-e1ec4a8282bd.jpg,dataset/validate\afbb48ec-b6f6-4996-ac29-e1ec4a8282bd.jpg,347.95245,393.52484,391.78195,485.9472,3204,1
640,640,Tomato,Tomato Late Blight,ce496fca-3569-42a7-952f-e6ee4951499d.jpg,dataset/validate\ce496fca-3569-42a7-952f-e6ee4951499d.jpg,293.98126,421.815,313.19476,455.01758,3205,16
640,640,Corn,Corn Healthy,fad53644-d9c9-4fcf-832d-5877da31ed3a.jpg,dataset/validate\fad53644-d9c9-4fcf-832d-5877da31ed3a.jpg,433.13574,283.72128,515.6168,466.99847,3206,3
640,640,Pepper,Pepper Leaf Curl,ac77cab1-5c5f-4bca-9162-5fa497fef837.jpg,dataset/validate\ac77cab1-5c5f-4bca-9162-5fa497fef837.jpg,376.75656,455.36475,397.028,501.4377,3207,6
640,640,Tomato,Tomato Healthy,2cd76717-28e0-4be8-8040-528bb971498c.jpg,dataset/validate\2cd76717-28e0-4be8-8040-528bb971498c.jpg,234.4121,258.10873,274.63937,408.06363,3208,22
640,640,Pepper,Pepper Bacterial Spot,f5541e0c-e889-438b-86cd-ecc776dd2e65.jpg,dataset/validate\f5541e0c-e889-438b-86cd-ecc776dd2e65.jpg,490.7873,280.6612,507.3794,294.773,3209,9
640,640,Pepper,Pepper Leaf Curl,ba6459e5-a288-41f7-8908-5729cbda6091.jpg,dataset/validate\ba6459e5-a288-41f7-8908-5729cbda6091.jpg,290.72797,236.6081,381.82175,330.35406,3210,6
640,640,Pepper,Pepper Septoria,271659e7-8a43-45e0-9d55-d9d687bc8aee.jpg,dataset/validate\271659e7-8a43-45e0-9d55-d9d687bc8aee.jpg,247.10931,418.1162,316.4632,454.29355,3211,13
640,640,Pepper,Pepper Septoria,22e35613-0b09-490b-94d4-b16224fea75e.jpg,dataset/validate\22e35613-0b09-490b-94d4-b16224fea75e.jpg,72.227394,254.82404,88.06935,285.87216,3212,13
640,640,Tomato,Tomato Late Blight,af847439-dec0-484c-8d76-f796bf34671c.jpg,dataset/validate\af847439-dec0-484c-8d76-f796bf34671c.jpg,423.13928,390.12802,437.64404,430.928,3213,16
640,640,Corn,Corn Cercospora Leaf Spot,d281ff86-8d32-4b75-876a-375b04f24ff3.jpg,dataset/validate\d281ff86-8d32-4b75-876a-375b04f24ff3.jpg,581.983,342.37796,593.31445,363.54333,3214,1
640,640,Tomato,Tomato Late Blight,fec97b4f-c535-40d9-a109-8847a5656834.jpg,dataset/validate\fec97b4f-c535-40d9-a109-8847a5656834.jpg,394.1299,245.00601,409.72534,264.31107,3215,16
640,640,Pepper,Pepper Leaf Mosaic,cc7feee9-7f0f-49bf-a064-67d6c57b926d.jpg,dataset/validate\cc7feee9-7f0f-49bf-a064-67d6c57b926d.jpg,292.68106,80.29637,331.81686,120.55708,3216,10
640,640,Tomato,Tomato Healthy,0d1e7b27-447d-4a46-a716-53c4db109ce0.jpg,dataset/validate\0d1e7b27-447d-4a46-a716-53c4db109ce0.jpg,320.43576,231.52054,384.8141,407.56012,3217,22
640,640,Corn,Corn Cercospora Leaf Spot,7b88c341-fb81-4ca3-a077-dcedb4d4b39d.jpg,dataset/validate\7b88c341-fb81-4ca3-a077-dcedb4d4b39d.jpg,508.0643,156.00932,521.48145,186.81677,3218,1
640,640,Pepper,Pepper Leaf Mosaic,448f1679-44c6-436c-bc1f-0f722b460bd6.jpg,dataset/validate\448f1679-44c6-436c-bc1f-0f722b460bd6.jpg,294.75827,431.26193,334.62622,497.3926,3219,10
640,640,Corn,Corn Streak,89feff1a-9a85-4fe3-af78-bf1a7d409d44.jpg,dataset/validate\89feff1a-9a85-4fe3-af78-bf1a7d409d44.jpg,295.41666,375.24353,341.84467,506.06808,3220,4
640,640,Corn,Corn Cercospora Leaf Spot,d7ebc2e9-0392-4873-9b99-e49d43296c93.jpg,dataset/validate\d7ebc2e9-0392-4873-9b99-e49d43296c93.jpg,302.78128,293.15216,319.32916,321.97205,3221,1
640,640,Corn,Corn Cercospora Leaf Spot,de7cbe80-3c15-4e05-9f5c-5d5e27518fdd.jpg,dataset/validate\de7cbe80-3c15-4e05-9f5c-5d5e27518fdd.jpg,496.65057,219.03522,511.64716,242.55743,3222,1
640,640,Corn,Corn Cercospora Leaf Spot,1b54449e-d91d-4457-aa96-c1c0ba3a535a.jpg,dataset/validate\1b54449e-d91d-4457-aa96-c1c0ba3a535a.jpg,40.25157,57.624226,57.24668,72.53106,3223,1
640,640,Pepper,Pepper Leaf Curl,83675960-31d0-4f7c-9bcb-7c2c33207fcd.jpg,dataset/validate\83675960-31d0-4f7c-9bcb-7c2c33207fcd.jpg,373.04153,249.4583,390.62454,304.8456,3224,6
640,640,Pepper,Pepper Leaf Mosaic,5582cbb8-98a1-4d37-8d72-720350d25f07.jpg,dataset/validate\5582cbb8-98a1-4d37-8d72-720350d25f07.jpg,317.40125,568.92975,354.22223,634.25635,3225,10
640,640,Tomato,Tomato Septoria,1987471b-3a0b-40cb-a78f-63e0101afa0a.jpg,dataset/validate\1987471b-3a0b-40cb-a78f-63e0101afa0a.jpg,318.01654,451.72345,327.71225,464.13074,3226,19
640,640,Tomato,Tomato Early Blight,a1911934-4cb0-41a7-8722-421bab5840bc.jpg,dataset/validate\a1911934-4cb0-41a7-8722-421bab5840bc.jpg,84.671295,82.081665,105.23292,108.91282,3227,17
640,640,Tomato,Tomato Septoria,bee592cf-f484-4a60-8a7c-70d0f03863ec.jpg,dataset/validate\bee592cf-f484-4a60-8a7c-70d0f03863ec.jpg,320.1984,350.7117,326.77365,375.59006,3228,19
640,640,Tomato,Tomato Septoria,617f7eeb-85e3-4d25-bd84-69abc7c6c85b.jpg,dataset/validate\617f7eeb-85e3-4d25-bd84-69abc7c6c85b.jpg,343.40427,307.57318,412.27612,372.47656,3229,19
640,640,Tomato,Tomato Septoria,42bc30a9-dd30-453d-85e9-2de044c19cc0.jpg,dataset/validate\42bc30a9-dd30-453d-85e9-2de044c19cc0.jpg,168.24878,46.67443,182.36716,65.92391,3230,19
640,640,Tomato,Tomato Late Blight,ebcb020a-9130-40e8-883b-848efad59be5.jpg,dataset/validate\ebcb020a-9130-40e8-883b-848efad59be5.jpg,485.3845,132.42096,502.76544,165.92798,3231,16
640,640,Tomato,Tomato Septoria,3ac4465f-4b6a-4607-90c4-fc982efb743c.jpg,dataset/validate\3ac4465f-4b6a-4607-90c4-fc982efb743c.jpg,393.41528,238.21428,414.60712,259.58136,3232,19
640,640,Tomato,Tomato Healthy,e2be0b64-c29a-4998-a93d-5382a681d3d7.jpg,dataset/validate\e2be0b64-c29a-4998-a93d-5382a681d3d7.jpg,409.9961,105.784546,449.19592,140.97482,3233,22
640,640,Pepper,Pepper Healthy,0080efb0-2002-4ac6-b141-42efd9bc9184.jpg,dataset/validate\0080efb0-2002-4ac6-b141-42efd9bc9184.jpg,174.15535,493.9803,282.36423,595.0958,3234,11
640,640,Pepper,Pepper Septoria,6414923d-ef18-4107-8ea3-253f509993df.jpg,dataset/validate\6414923d-ef18-4107-8ea3-253f509993df.jpg,198.30417,285.06055,224.68202,315.74167,3235,13
640,640,Tomato,Tomato Septoria,7cf65587-b8ac-429b-b98f-9f7d5e446b0a.jpg,dataset/validate\7cf65587-b8ac-429b-b98f-9f7d5e446b0a.jpg,236.67911,0.0,254.04741,10.5737705,3236,19
640,640,Corn,Corn Streak,c30e8d91-18c1-44be-98bb-f5241c979362.jpg,dataset/validate\c30e8d91-18c1-44be-98bb-f5241c979362.jpg,382.9607,286.883,449.22272,364.28406,3237,4
640,640,Pepper,Pepper Healthy,0e85ac40-0d85-4b8c-9ee1-31234824605b.jpg,dataset/validate\0e85ac40-0d85-4b8c-9ee1-31234824605b.jpg,450.89694,122.04971,492.23904,205.25438,3238,11
640,640,Corn,Corn Cercospora Leaf Spot,c6f1c62d-bcba-495a-aacb-a845af3791ba.jpg,dataset/validate\c6f1c62d-bcba-495a-aacb-a845af3791ba.jpg,449.47586,163.95964,462.44583,185.82297,3239,1
640,640,Pepper,Pepper Late Blight,0166476d-6a8a-47fd-8a46-97e6201c7053.jpg,dataset/validate\0166476d-6a8a-47fd-8a46-97e6201c7053.jpg,282.71198,484.6645,318.08713,519.1095,3240,14
640,640,Tomato,Tomato Late Blight,04ed8ece-2187-4609-b5c5-182f9af13b39.jpg,dataset/validate\04ed8ece-2187-4609-b5c5-182f9af13b39.jpg,436.28284,492.56262,448.7359,518.1012,3241,16
640,640,Corn,Corn Streak,0f0c4fd4-73fd-48e9-b0fd-51493588efc3.jpg,dataset/validate\0f0c4fd4-73fd-48e9-b0fd-51493588efc3.jpg,203.2971,317.38095,268.55072,358.93375,3242,4
640,640,Pepper,Pepper Late Blight,5116ee29-dcd1-4c7f-aafe-77ad4b7ca853.jpg,dataset/validate\5116ee29-dcd1-4c7f-aafe-77ad4b7ca853.jpg,514.1566,528.36926,525.8302,579.3512,3243,14
640,640,Corn,Corn Streak,5111e4a9-b11b-4dbf-9180-4748951d1296.jpg,dataset/validate\5111e4a9-b11b-4dbf-9180-4748951d1296.jpg,428.6934,142.79063,463.11215,177.03961,3244,4
640,640,Corn,Corn Streak,8d8325d6-a655-47cb-89b7-1f402165779f.jpg,dataset/validate\8d8325d6-a655-47cb-89b7-1f402165779f.jpg,594.83606,43.830227,623.9182,152.83127,3245,4
640,640,Tomato,Tomato Late Blight,71f0fe45-e50b-4321-bdac-b30615781aca.jpg,dataset/validate\71f0fe45-e50b-4321-bdac-b30615781aca.jpg,189.4425,450.55035,209.7432,477.44733,3246,16
640,640,Tomato,Tomato Early Blight,9cc03318-4a17-40fb-9590-d74998f99f8b.jpg,dataset/validate\9cc03318-4a17-40fb-9590-d74998f99f8b.jpg,295.5353,479.40384,310.57288,494.2435,3247,17
640,640,Corn,Corn Cercospora Leaf Spot,f6f88512-2e3a-495b-89a6-a9af29930ab2.jpg,dataset/validate\f6f88512-2e3a-495b-89a6-a9af29930ab2.jpg,322.59222,449.25998,342.17822,485.09998,3248,1
640,640,Corn,Corn Healthy,d1f2e174-6cca-49e0-b0fe-2961ee648b65.jpg,dataset/validate\d1f2e174-6cca-49e0-b0fe-2961ee648b65.jpg,164.07996,286.66156,276.99518,415.0536,3249,3
640,640,Pepper,Pepper Septoria,45a9ca95-05f8-433c-8e2d-5ddbcd0480ac.jpg,dataset/validate\45a9ca95-05f8-433c-8e2d-5ddbcd0480ac.jpg,102.66717,437.88577,139.16415,477.21442,3250,13
640,640,Corn,Corn Cercospora Leaf Spot,5e011630-6689-4c0e-bbf0-56c00f1760c3.jpg,dataset/validate\5e011630-6689-4c0e-bbf0-56c00f1760c3.jpg,400.6799,580.2362,421.983,607.4488,3251,1
640,640,Pepper,Pepper Septoria,adbb27d6-914c-40dc-976f-9c48889762af.jpg,dataset/validate\adbb27d6-914c-40dc-976f-9c48889762af.jpg,267.0924,308.96042,338.72278,346.93387,3252,13
640,640,Pepper,Pepper Fusarium,35e5174d-3cb1-44f5-a624-e8ba3837eb6f.jpg,dataset/validate\35e5174d-3cb1-44f5-a624-e8ba3837eb6f.jpg,258.66016,290.0639,305.92853,370.67093,3253,12
640,640,Corn,Corn Common Rust,c3223d91-7156-4512-9225-c01f69f49b93.jpg,dataset/validate\c3223d91-7156-4512-9225-c01f69f49b93.jpg,409.2243,181.84784,591.25085,339.86023,3254,2
640,640,Tomato,Tomato Late Blight,f56afa13-fab7-41e7-93ca-3e72be7b0c54.jpg,dataset/validate\f56afa13-fab7-41e7-93ca-3e72be7b0c54.jpg,406.63083,296.30853,421.5057,324.3091,3255,16
640,640,Corn,Corn Streak,ba62039f-849f-4879-abf0-84795f47ba24.jpg,dataset/validate\ba62039f-849f-4879-abf0-84795f47ba24.jpg,314.88614,429.3789,378.4627,547.80023,3256,4
640,640,Pepper,Pepper Leaf Blight,79bd1dbe-c462-4c24-a71a-f4b9a96fd4ed.jpg,dataset/validate\79bd1dbe-c462-4c24-a71a-f4b9a96fd4ed.jpg,180.1405,405.33368,199.06851,436.91992,3257,8
640,640,Corn,Corn Streak,e46a7ab8-5990-488c-ab96-e7e9609ed412.jpg,dataset/validate\e46a7ab8-5990-488c-ab96-e7e9609ed412.jpg,242.63756,28.288708,381.8472,147.37486,3258,4
640,640,Corn,Corn Cercospora Leaf Spot,b4d374a3-a1d3-4520-9098-d9cede134a0d.jpg,dataset/validate\b4d374a3-a1d3-4520-9098-d9cede134a0d.jpg,365.07043,401.12677,383.54926,425.16434,3259,1
640,640,Tomato,Tomato Bacterial Spot,b1415f7f-1ca0-4e5d-8545-c6b2794a288a.jpg,dataset/validate\b1415f7f-1ca0-4e5d-8545-c6b2794a288a.jpg,342.63828,269.03983,357.928,287.65515,3260,18
640,640,Corn,Corn Healthy,003b4eae-9d81-4724-b6d2-aabb87bc426f.jpg,dataset/validate\003b4eae-9d81-4724-b6d2-aabb87bc426f.jpg,75.86492,503.26187,202.45348,640.0,3261,3
640,640,Tomato,Tomato Late Blight,ce76ba41-7dd6-48bd-9d11-ef4fd8c48e28.jpg,dataset/validate\ce76ba41-7dd6-48bd-9d11-ef4fd8c48e28.jpg,281.8942,238.22308,291.72083,251.2822,3262,16
640,640,Corn,Corn Common Rust,d5a8dad5-6f4b-45dd-802c-e8b654d6b504.jpg,dataset/validate\d5a8dad5-6f4b-45dd-802c-e8b654d6b504.jpg,108.0634,73.00153,181.28189,337.62634,3263,2
640,640,Pepper,Pepper Leaf Mosaic,a6286254-94ef-48d8-aebf-14bbb67812e8.jpg,dataset/validate\a6286254-94ef-48d8-aebf-14bbb67812e8.jpg,504.16318,565.4828,528.78015,604.7253,3264,10
